Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Val_F1
1,0.8413651992179577,0.5174330469934311,0.691728793852257,0.5272727272727272,0.34523809523809523
2,0.6959168684488598,0.5212228398180899,0.6932869126098324,0.4727272727272727,0.32098765432098764
3,0.696557219098348,0.516422435573522,0.701238728653301,0.5272727272727272,0.34523809523809523
4,0.697045752410638,0.5245073269327943,0.698003767114697,0.5272727272727272,0.34523809523809523
5,0.6973582890492729,0.5199595755432036,0.7136039535204569,0.4727272727272727,0.32098765432098764
6,0.6948746206364046,0.5250126326427489,0.692689918147193,0.5272727272727272,0.34523809523809523
7,0.6927282173805853,0.5330975240020213,0.6911527844390484,0.5343434343434343,0.41102684119443894
8,0.6940794944341524,0.5293077311773623,0.6917829902485163,0.5191919191919192,0.48238364506307085
9,0.6998100861146511,0.5151591712986356,0.6934045337667369,0.5262626262626262,0.46500360074895575
10,0.692121454686333,0.5411824153612936,0.7250943817273535,0.5272727272727272,0.34523809523809523
11,0.695044604800698,0.5298130368873168,0.69834882924051,0.4727272727272727,0.32098765432098764
12,0.694851685528083,0.5361293582617483,0.6922347927334332,0.5272727272727272,0.34523809523809523
13,0.6925511680328827,0.5328448711470439,0.7047980667364718,0.5272727272727272,0.34523809523809523
14,0.6922575719673384,0.5265285497726124,0.6954701961893024,0.4727272727272727,0.32098765432098764
