Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Val_F1
1,0.8389460348149116,0.5397796817625459,0.692020656544635,0.538160469667319,0.34987277353689566
2,0.6877479947474187,0.562545899632803,0.6900080147321443,0.538160469667319,0.34987277353689566
3,0.6962038888779527,0.5520195838433293,0.6936170057541237,0.538160469667319,0.34987277353689566
4,0.6888751235119132,0.5598531211750306,0.7238074398787288,0.538160469667319,0.34987277353689566
5,0.6899347882375869,0.5586291309669522,0.7121178746923309,0.538160469667319,0.34987277353689566
6,0.6884288751509957,0.564014687882497,0.7028666298450089,0.538160469667319,0.34987277353689566
7,0.6855718493315698,0.566217870257038,0.6912877061595656,0.538160469667319,0.34987277353689566
8,0.6856172303674855,0.5659730722154223,0.6889102757560297,0.5362035225048923,0.4967964698843239
9,0.6877974420895338,0.565483476132191,0.6946107635526041,0.461839530332681,0.31593038821954483
10,0.6880289364182088,0.5566707466340269,0.6905364489835303,0.538160469667319,0.34987277353689566
11,0.6845032995450453,0.567686658506732,0.7015999104178815,0.538160469667319,0.34987277353689566
12,0.6885302035578024,0.5596083231334149,0.7024754640407525,0.538160469667319,0.34987277353689566
13,0.6846098929461242,0.5637698898408813,0.6976940872151325,0.538160469667319,0.34987277353689566
14,0.6869877129027134,0.562545899632803,0.6909873022491918,0.538160469667319,0.34987277353689566
15,0.6861335088894446,0.5652386780905753,0.6938333493856068,0.538160469667319,0.34987277353689566
