Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Val_F1
1,0.814419477380539,0.5460852329038652,0.6914424210491747,0.5732673267326732,0.3643801132787917
2,0.690256674887522,0.5587215064420218,0.7294454224038832,0.5732673267326732,0.3643801132787917
3,0.6900616031808352,0.5535183349851338,0.6915433983991642,0.5445544554455446,0.5077993567278721
4,0.6872199489056651,0.5577304261645193,0.6816516446595144,0.5732673267326732,0.3643801132787917
5,0.6884305126248786,0.5584737363726462,0.71120552851422,0.5732673267326732,0.3643801132787917
6,0.6902455056032648,0.5505450941526263,0.6880705684718519,0.5732673267326732,0.3643801132787917
7,0.685833152387258,0.5656590683845392,0.6862116623632979,0.5732673267326732,0.3643801132787917
8,0.6891730076257726,0.5500495540138751,0.6858580681357054,0.5732673267326732,0.3643801132787917
9,0.6858893592719162,0.5659068384539148,0.6843143654341745,0.5732673267326732,0.3643801132787917
10,0.6858000530241974,0.5666501486620417,0.6842516652428278,0.5415841584158416,0.5054522611205292
11,0.6887772062016195,0.5609514370664024,0.6818830251693726,0.5732673267326732,0.3643801132787917
