Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Val_F1
1,0.8406705606525318,0.5290964777947933,0.7419909873787238,0.5224489795918368,0.34316353887399464
2,0.6907821026853666,0.5474732006125574,0.6973382429200776,0.5224489795918368,0.34316353887399464
3,0.6971283555943605,0.5502807554874937,0.6929848011659117,0.5224489795918368,0.34316353887399464
4,0.6990885055752784,0.5163348647269015,0.7112234186153022,0.5224489795918368,0.34316353887399464
5,0.6905071651710425,0.5518121490556407,0.6954051978734075,0.5224489795918368,0.34316353887399464
6,0.6869050206853273,0.5581929555895865,0.7141129707803532,0.5224489795918368,0.34316353887399464
7,0.690175573213664,0.5469627360898418,0.6968059894989947,0.5224489795918368,0.34316353887399464
8,0.6989214971943009,0.521694742215416,0.6920078693603983,0.5224489795918368,0.34316353887399464
9,0.6907793277377313,0.557427258805513,0.6991672270152034,0.5224489795918368,0.34316353887399464
10,0.6873200042872115,0.5581929555895865,0.6923370059655637,0.5224489795918368,0.34316353887399464
11,0.6890874428369367,0.5487493619193466,0.6941443146491537,0.5224489795918368,0.34316353887399464
12,0.6889005244356324,0.5546197039305768,0.7030849967684064,0.5224489795918368,0.34316353887399464
13,0.6891386413403833,0.5510464522715671,0.7080300078100088,0.5224489795918368,0.34316353887399464
14,0.6909315986801252,0.5393057682491067,0.6950527663133582,0.5224489795918368,0.34316353887399464
15,0.6895671513933743,0.5556406329760082,0.6928718554730318,0.5224489795918368,0.34316353887399464
