Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Val_F1
1,0.8457863759303439,0.5009661835748792,0.7127628853422334,0.5125482625482626,0.3388640714741544
2,0.6990957932195802,0.5021739130434782,0.6929650875132056,0.5125482625482626,0.3388640714741544
3,0.6982744500832857,0.5118357487922706,0.6927955841005539,0.4893822393822394,0.48558582658688254
4,0.7082537257153055,0.49492753623188407,0.6941265443117002,0.4971042471042471,0.4053238759121112
5,0.6950389459513235,0.5210144927536232,0.6995568231726245,0.5125482625482626,0.3388640714741544
6,0.6928695194387205,0.5253623188405797,0.6937223714290899,0.49903474903474904,0.45863853154478373
7,0.6951612361387354,0.5185990338164251,0.7002702765022926,0.5125482625482626,0.3388640714741544
8,0.6997240615927655,0.5101449275362319,0.6959459199408307,0.49903474903474904,0.40653962682737044
9,0.6968990432467438,0.5067632850241546,0.692911350589001,0.5125482625482626,0.3388640714741544
10,0.7006694460836586,0.5152173913043478,0.6978843375522658,0.5125482625482626,0.3388640714741544
