Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Val_F1
1,0.7938295647714386,0.5170570264765784,0.7056057638888932,0.4154786150712831,0.2935251798561151
2,0.6942695608692596,0.5257128309572301,0.6851027947822074,0.5845213849287169,0.36889460154241643
3,0.6949280724991607,0.5170570264765784,0.6864484583773098,0.5845213849287169,0.36889460154241643
4,0.6937087295982842,0.5221486761710794,0.6855054217297774,0.5845213849287169,0.36889460154241643
5,0.693132541937158,0.5295315682281059,0.6850332566774061,0.5845213849287169,0.36889460154241643
6,0.6952801859063189,0.5384419551934827,0.711618473719191,0.4154786150712831,0.2935251798561151
7,0.6946560524388875,0.5282586558044806,0.6804532902789456,0.5845213849287169,0.36889460154241643
8,0.6974150205823895,0.5315682281059063,0.6935559673853173,0.47352342158859473,0.4726917136735137
9,0.6945605514734194,0.5162932790224033,0.682218127605143,0.5845213849287169,0.36889460154241643
10,0.6886437362905918,0.5330957230142567,0.6818052943029618,0.5845213849287169,0.36889460154241643
11,0.6925298314230505,0.5290224032586558,0.6821541289690799,0.5845213849287169,0.36889460154241643
12,0.6921158352840214,0.5274949083503055,0.6803607425961621,0.5845213849287169,0.36889460154241643
13,0.6958205676855721,0.5264765784114053,0.6935994468492791,0.48574338085539714,0.4749180204628548
14,0.6901015439004373,0.5376782077393075,0.6797780791513789,0.5845213849287169,0.36889460154241643
15,0.6922962470112896,0.5259674134419552,0.6859949189873674,0.5509164969450102,0.4555439192459671
16,0.6953736856852918,0.5285132382892057,0.6874720040261139,0.5621181262729125,0.48307437676589116
17,0.6914827478878852,0.5366598778004074,0.6792151384101137,0.5845213849287169,0.36889460154241643
18,0.6936065984354971,0.5361507128309573,0.6802976556319569,0.5845213849287169,0.36889460154241643
19,0.695404806957711,0.5246945010183299,0.6942703521178842,0.4663951120162933,0.45258024570526434
20,0.6903590345091344,0.5404786150712831,0.6799549285603153,0.5845213849287169,0.36889460154241643
21,0.6912246691233758,0.5369144602851323,0.694597927470314,0.5061099796334012,0.4944715286645162
22,0.6900876680362492,0.5330957230142567,0.6802931864975427,0.5845213849287169,0.36889460154241643
23,0.6920531059476849,0.5310590631364562,0.6783960943552239,0.5845213849287169,0.36889460154241643
24,0.6911317054220226,0.5430244399185336,0.6769092714228115,0.5896130346232179,0.3907879120016379
25,0.6939723511091803,0.5239307535641547,0.6854715168840287,0.5845213849287169,0.36889460154241643
26,0.6912032655931539,0.5386965376782077,0.6799409223185537,0.5845213849287169,0.36889460154241643
27,0.6898613751784362,0.5425152749490835,0.6826142997702853,0.5865580448065173,0.3786940938133084
28,0.6910614690566985,0.5392057026476579,0.6814745745930798,0.5845213849287169,0.36889460154241643
29,0.690928243449652,0.5361507128309573,0.6790523302045228,0.5845213849287169,0.36889460154241643
30,0.6925374898308406,0.5361507128309573,0.6812387946424077,0.5845213849287169,0.36889460154241643
31,0.6911870951322334,0.5432790224032586,0.681828304487916,0.5845213849287169,0.36889460154241643
