Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Val_F1
1,0.8575889054097627,0.5236230110159119,0.6937018349445963,0.538160469667319,0.34987277353689566
2,0.6882884766363894,0.5596083231334149,0.6922764612503948,0.538160469667319,0.34987277353689566
3,0.689373433969304,0.5495716034271726,0.6968790535357601,0.538160469667319,0.34987277353689566
4,0.6882905978759616,0.5608323133414933,0.692439139122599,0.538160469667319,0.34987277353689566
5,0.6909818112631323,0.5532435740514076,0.6969767320179426,0.538160469667319,0.34987277353689566
6,0.6850420783607876,0.566217870257038,0.6929627542626368,0.538160469667319,0.34987277353689566
7,0.6852194415603741,0.5600979192166463,0.6990240659499122,0.538160469667319,0.34987277353689566
8,0.6885360484607654,0.5605875152998776,0.6989274853129677,0.538160469667319,0.34987277353689566
9,0.6870904918691666,0.564014687882497,0.6899984424128225,0.5313111545988258,0.458391187121
10,0.686498876227889,0.5598531211750306,0.7219596492334355,0.538160469667319,0.34987277353689566
11,0.6846509578762031,0.5549571603427172,0.691265987440098,0.5273972602739726,0.43081004977843584
12,0.6869808117062255,0.5598531211750306,0.7569242819647967,0.538160469667319,0.34987277353689566
13,0.6851970591626815,0.5674418604651162,0.6998979151832148,0.538160469667319,0.34987277353689566
14,0.6859908923670887,0.5525091799265606,0.7036095464532856,0.538160469667319,0.34987277353689566
15,0.6841141530466488,0.5689106487148102,0.6959579653469317,0.538160469667319,0.34987277353689566
16,0.6834816840754291,0.5701346389228886,0.6953357958513696,0.538160469667319,0.34987277353689566
