Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Val_F1
1,0.8239436055392754,0.5029268292682927,0.6925358315657454,0.5350877192982456,0.3485714285714286
2,0.6960953147236894,0.511219512195122,0.692042863159849,0.5350877192982456,0.3485714285714286
3,0.6980964669367162,0.521219512195122,0.6908310266033716,0.5350877192982456,0.3485714285714286
4,0.6959672277729686,0.5058536585365854,0.6918800029373541,0.5350877192982456,0.3485714285714286
5,0.6990372338527586,0.5104878048780488,0.6926179064644707,0.5029239766081871,0.486774583346411
6,0.6942959162084068,0.505609756097561,0.7209669249331975,0.4649122807017544,0.31736526946107785
7,0.7040143553222098,0.5090243902439024,0.7121622617016992,0.5350877192982456,0.3485714285714286
8,0.6981172670969149,0.5014634146341463,0.6971172458014758,0.4649122807017544,0.31736526946107785
9,0.6963412390104154,0.5129268292682927,0.6906868175224021,0.5350877192982456,0.3485714285714286
10,0.6964013655592756,0.5104878048780488,0.6963994207902726,0.46588693957115007,0.3723930078360458
11,0.6948548509434956,0.505609756097561,0.689817698378312,0.5350877192982456,0.3485714285714286
12,0.6939711998148662,0.5126829268292683,0.6925904297689248,0.5350877192982456,0.3485714285714286
13,0.6953923967407971,0.5109756097560976,0.6906268203932407,0.5350877192982456,0.3485714285714286
14,0.6940409854563271,0.5126829268292683,0.6901689572641027,0.5350877192982456,0.3485714285714286
15,0.6952601923593661,0.5170731707317073,0.6960032571826065,0.5350877192982456,0.3485714285714286
16,0.695444177592673,0.5158536585365854,0.6900385756474025,0.530214424951267,0.47745984784446327
17,0.6986747088083407,0.5178048780487805,0.6947701017991377,0.4649122807017544,0.31736526946107785
18,0.6934674908475178,0.5158536585365854,0.6914090736102873,0.5224171539961013,0.5185460423745369
