Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Val_F1
1,0.779353561321028,0.548810703666997,0.6823650977399089,0.5732673267326732,0.3643801132787917
2,0.6894626029064681,0.5495540138751239,0.6879725429091124,0.5732673267326732,0.3643801132787917
3,0.693619586313208,0.5450941526263627,0.6849143382346276,0.5732673267326732,0.3643801132787917
4,0.6949861860724224,0.5493062438057482,0.6832800087362233,0.5732673267326732,0.3643801132787917
5,0.6894368651600848,0.5448463825569871,0.6835492718337786,0.5732673267326732,0.3643801132787917
6,0.6852585823968333,0.5621902874132805,0.6813188321519607,0.5732673267326732,0.3643801132787917
7,0.6876535529069551,0.550792864222002,0.7026449144476711,0.5732673267326732,0.3643801132787917
8,0.6895280615661968,0.5616947472745293,0.6829765621978457,0.5732673267326732,0.3643801132787917
9,0.68608543300416,0.5678889990089198,0.6965032625906539,0.5732673267326732,0.3643801132787917
10,0.6891738804882416,0.5621902874132805,0.6816854263296221,0.5732673267326732,0.3643801132787917
11,0.6838690927409086,0.5673934588701685,0.6839142263525784,0.5732673267326732,0.3643801132787917
12,0.6879823594192566,0.5594648166501487,0.682583995856861,0.5732673267326732,0.3643801132787917
13,0.6845875359384935,0.569623389494549,0.6849743555087854,0.5732673267326732,0.3643801132787917
