Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Val_F1
1,0.861287286059913,0.5144012127337039,0.6906946851749612,0.5636363636363636,0.36046511627906974
2,0.6945375467924954,0.5255179383527034,0.6867822135337676,0.5636363636363636,0.36046511627906974
3,0.7008438705193267,0.5121273370389086,0.6909412657371675,0.5636363636363636,0.36046511627906974
4,0.696185784095342,0.516422435573522,0.6858901521172186,0.5636363636363636,0.36046511627906974
5,0.6956507278066985,0.5328448711470439,0.684747624156451,0.5636363636363636,0.36046511627906974
6,0.6892214057239515,0.5399191510864073,0.6947396492717242,0.4858585858585859,0.45679392966596566
7,0.6952849674128474,0.5234967155128853,0.7071731678163162,0.43636363636363634,0.3037974683544304
8,0.6950709021049295,0.5159171298635674,0.6851768547838385,0.5636363636363636,0.36046511627906974
9,0.6933029614475533,0.5343607882769076,0.6871618117948975,0.5636363636363636,0.36046511627906974
10,0.692927689730609,0.5288024254674077,0.6856805587055708,0.5636363636363636,0.36046511627906974
11,0.6918656264308006,0.5336028297119757,0.6862806145590965,0.5636363636363636,0.36046511627906974
12,0.6958657676309814,0.5250126326427489,0.6891078503444942,0.5636363636363636,0.36046511627906974
