Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Val_F1
1,0.8351722681899431,0.4951338199513382,0.7027511348520271,0.4591439688715953,0.31466666666666665
2,0.7025199087286808,0.4927007299270073,0.697007272030129,0.4591439688715953,0.31466666666666665
3,0.6986059731230538,0.5138686131386861,0.7123544341395337,0.4591439688715953,0.31466666666666665
4,0.6981440511643161,0.4912408759124088,0.6911161725159285,0.5311284046692607,0.467236099642169
5,0.7048673280254187,0.5070559610705596,0.6935940303691166,0.52431906614786,0.505799841326487
6,0.6962053989551943,0.5048661800486618,0.6925264726816912,0.5408560311284046,0.351010101010101
7,0.7007303860355758,0.5094890510948905,0.6921208595951244,0.5223735408560312,0.5045462175058085
8,0.6977657508386023,0.5094890510948905,0.6934887291392464,0.4591439688715953,0.31466666666666665
9,0.6950314592851049,0.5209245742092458,0.6962928906488975,0.46108949416342415,0.318671011767183
10,0.6959613115248019,0.5087591240875913,0.6935565555142058,0.5058365758754864,0.4922765808508983
11,0.6947729695162344,0.5143552311435523,0.6904465372924211,0.541828793774319,0.4384943575518119
12,0.6957460336441541,0.5236009732360097,0.714918833298442,0.4591439688715953,0.31466666666666665
13,0.6967475155264212,0.5021897810218978,0.6896378499988453,0.5408560311284046,0.351010101010101
14,0.6961204780279285,0.508272506082725,0.7026498317718506,0.5408560311284046,0.351010101010101
15,0.6974191211435916,0.4922141119221411,0.6902366695700917,0.5408560311284046,0.351010101010101
16,0.6957990831702295,0.491970802919708,0.6927609619927314,0.5408560311284046,0.351010101010101
17,0.6942682692314296,0.505596107055961,0.6925062590535976,0.5408560311284046,0.351010101010101
18,0.6946342861855407,0.5043795620437956,0.690531790488425,0.5408560311284046,0.351010101010101
19,0.6949678090657051,0.4978102189781022,0.6935262230119816,0.4591439688715953,0.31466666666666665
20,0.6938333322531985,0.5051094890510949,0.6938307953251939,0.4591439688715953,0.31466666666666665
