Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Val_F1
1,0.8051641276233301,0.5229914098029308,0.6921090110383853,0.5272727272727272,0.34523809523809523
2,0.6922082994669722,0.5282971197574533,0.6926546413489062,0.5272727272727272,0.34523809523809523
3,0.6970192727987184,0.515411824153613,0.70956791181757,0.5272727272727272,0.34523809523809523
4,0.698964471164046,0.506821627084386,0.6963956350027912,0.4767676767676768,0.33429049142192496
5,0.6995611159773774,0.523244062657908,0.6939936056281582,0.5272727272727272,0.34523809523809523
6,0.6935756433907635,0.5265285497726124,0.7047638210383329,0.5272727272727272,0.34523809523809523
7,0.6953019786206323,0.533855482566953,0.6910068129048202,0.5313131313131313,0.38250096786682153
8,0.6935743290767217,0.5252652854977261,0.6931217246585422,0.5272727272727272,0.34523809523809523
9,0.6945124873011446,0.5234967155128853,0.7035031245212362,0.5272727272727272,0.34523809523809523
10,0.696863103117709,0.5267812026275897,0.7018354816870256,0.5272727272727272,0.34523809523809523
11,0.6916999404571345,0.5336028297119757,0.6990837900325505,0.4727272727272727,0.32098765432098764
12,0.6954381777940223,0.5149065184436584,0.6926908306401185,0.5272727272727272,0.34523809523809523
13,0.6926358543663931,0.5320869125821122,0.6953761624567436,0.5272727272727272,0.34523809523809523
14,0.6927500121999474,0.5290550783223851,0.695801188126959,0.5272727272727272,0.34523809523809523
