Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Val_F1
1,0.8807737641590085,0.49476248477466506,0.6941172017442913,0.4907497565725414,0.32919660352710645
2,0.6952172350651163,0.5161997563946407,0.7071674874718025,0.4907497565725414,0.32919660352710645
3,0.697717345152935,0.5006090133982948,0.7009652462418843,0.5092502434274586,0.33741935483870966
4,0.7040613721116887,0.49086479902557856,0.6932781415301381,0.5092502434274586,0.33741935483870966
5,0.6953992332523545,0.5125456760048721,0.6939408414087602,0.5092502434274586,0.33741935483870966
6,0.6971287805618815,0.5164433617539586,0.6930871395196515,0.5092502434274586,0.33741935483870966
7,0.6951403740407779,0.5084043848964678,0.6936453256425978,0.4907497565725414,0.32919660352710645
8,0.6987719815483047,0.5008526187576127,0.6951726918211234,0.4907497565725414,0.32919660352710645
9,0.6970797408077226,0.4971985383678441,0.6942361507931145,0.4907497565725414,0.32919660352710645
10,0.695675633232428,0.5032886723507917,0.6949742532171084,0.5092502434274586,0.33741935483870966
11,0.6980210453816367,0.5120584652862363,0.6975491912246563,0.5092502434274586,0.33741935483870966
12,0.7015767007303877,0.5130328867235079,0.7111905835851838,0.4907497565725414,0.32919660352710645
13,0.6980957748393338,0.4981729598051157,0.6944852836408308,0.5092502434274586,0.33741935483870966
