Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Val_F1
1,0.81209443909439,0.49974874371859296,0.70824642736749,0.535140562248996,0.3485938521909745
2,0.6992244200490827,0.5173366834170854,0.7039028178735909,0.535140562248996,0.3485938521909745
3,0.7040939419113811,0.5105527638190954,0.6975796275349506,0.464859437751004,0.317340644276902
4,0.6973195385693306,0.5153266331658292,0.6997406884848353,0.535140562248996,0.3485938521909745
5,0.6979639873432754,0.507035175879397,0.6908605103511887,0.535140562248996,0.3485938521909745
6,0.6962931395176069,0.5226130653266332,0.698483740230162,0.464859437751004,0.317340644276902
7,0.6968794491422835,0.5130653266331658,0.6907791179346751,0.535140562248996,0.3485938521909745
8,0.6948811609541351,0.521105527638191,0.6936718201541517,0.535140562248996,0.3485938521909745
9,0.6971495038899944,0.5120603015075377,0.6990899264094341,0.535140562248996,0.3485938521909745
10,0.6926037536194576,0.5243718592964824,0.6924650949167918,0.535140562248996,0.3485938521909745
11,0.6933148882496896,0.5263819095477387,0.695532715942965,0.535140562248996,0.3485938521909745
12,0.6936202718983943,0.5246231155778894,0.6962880836911949,0.535140562248996,0.3485938521909745
