Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Val_F1
1,0.8530385102047289,0.5232012513034411,0.6885382294654846,0.553125,0.3561368209255533
2,0.6927252124074353,0.5364963503649635,0.6886844436327616,0.553125,0.3561368209255533
3,0.6924817197265665,0.5398852971845672,0.699971874554952,0.553125,0.3561368209255533
4,0.6916427742204279,0.5265901981230449,0.692802095413208,0.553125,0.3561368209255533
5,0.6994122565724927,0.5320646506777894,0.6881749351819356,0.553125,0.3561368209255533
6,0.6907028686391176,0.544577685088634,0.6886256416638692,0.553125,0.3561368209255533
7,0.702199795944723,0.5166840458811262,0.7052501757939657,0.446875,0.30885529157667385
8,0.6939726299737368,0.5318039624608968,0.6912624955177307,0.55625,0.4066817936501489
9,0.6909805727701117,0.5367570385818561,0.6888067444165548,0.553125,0.3561368209255533
10,0.6907101660127809,0.5482273201251303,0.6878428260485331,0.553125,0.3561368209255533
11,0.6913833577764669,0.5349322210636079,0.702344024181366,0.553125,0.3561368209255533
12,0.6911951576954879,0.544577685088634,0.6877684950828552,0.553125,0.3561368209255533
13,0.6881838501183407,0.5474452554744526,0.6986851890881857,0.446875,0.30885529157667385
14,0.6941786661386738,0.5190302398331595,0.6976699789365133,0.553125,0.3561368209255533
15,0.6893426330917446,0.551094890510949,0.6896501700083415,0.553125,0.3561368209255533
16,0.6917567560769718,0.543274244004171,0.6875802636146545,0.553125,0.3561368209255533
17,0.6929235660370995,0.5307612095933264,0.6942675868670146,0.553125,0.3561368209255533
18,0.6916870873215549,0.5503128258602711,0.6878270308176676,0.553125,0.3561368209255533
19,0.6886363766613544,0.5513555787278415,0.6884003758430481,0.553125,0.3561368209255533
20,0.6883900094082009,0.5482273201251303,0.690851628780365,0.553125,0.3561368209255533
21,0.6890960935507129,0.5534410844629822,0.6877459128697713,0.553125,0.3561368209255533
22,0.6895941979445058,0.5534410844629822,0.6896931409835816,0.553125,0.3561368209255533
23,0.6890700665827961,0.5531803962460897,0.6900286157925923,0.553125,0.3561368209255533
