Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Val_F1
1,0.8038819029507721,0.5211157455683003,0.7058818499247234,0.553125,0.3561368209255533
2,0.6945148299334569,0.5440563086548488,0.6973455985387166,0.553125,0.3561368209255533
3,0.6906359210004399,0.543274244004171,0.6893644054730733,0.553125,0.3561368209255533
4,0.6894043600099303,0.5503128258602711,0.6899128357569376,0.553125,0.3561368209255533
5,0.6927749607809144,0.5383211678832117,0.6890119949976603,0.553125,0.3561368209255533
6,0.6912736904509249,0.5461418143899895,0.6973900198936462,0.553125,0.3561368209255533
7,0.6870567510846509,0.5456204379562044,0.7067831635475159,0.446875,0.30885529157667385
8,0.6957809809474925,0.5286757038581856,0.6917137583096822,0.525,0.5218434194487043
9,0.6881486798352071,0.5430135557872784,0.6848652640978495,0.5625,0.46605644546147984
10,0.6854363235492528,0.5596976016684045,0.6882588744163514,0.553125,0.3561368209255533
11,0.6887311478600885,0.5435349322210636,0.6855215350786845,0.553125,0.3561368209255533
12,0.6904351994690482,0.5479666319082378,0.692294430732727,0.5541666666666667,0.3587014203215233
13,0.6906756119136392,0.5364963503649635,0.6989748318990071,0.553125,0.3561368209255533
14,0.6871324133698957,0.5490093847758082,0.6888723969459534,0.553125,0.3561368209255533
15,0.6892088073635002,0.5482273201251303,0.692314350605011,0.5458333333333333,0.3786186378778971
16,0.6896682882582433,0.5453597497393118,0.68600967725118,0.5541666666666667,0.5146268741346967
