Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Val_F1
1,0.8448002451527727,0.4997393117831074,0.7007677714029948,0.459375,0.3147751605995717
2,0.701654908679449,0.5112095933263816,0.6913619478543599,0.540625,0.3509127789046653
3,0.69941781565345,0.5080813347236705,0.696648911635081,0.459375,0.3147751605995717
4,0.703964765116619,0.4994786235662148,0.7015998959541321,0.459375,0.3147751605995717
5,0.7001999366768209,0.5041710114702815,0.7040647784868876,0.459375,0.3147751605995717
6,0.6935757853564679,0.5190302398331595,0.6924302140871684,0.540625,0.3509127789046653
7,0.6971946006273702,0.498696558915537,0.6901337305704752,0.540625,0.3509127789046653
8,0.6986158618837501,0.5028675703858185,0.6998959660530091,0.459375,0.3147751605995717
9,0.7009341531550672,0.49348279457768507,0.6909873882929484,0.540625,0.3509127789046653
10,0.6950267883982971,0.513555787278415,0.691838268438975,0.503125,0.4977840510902074
11,0.6943332979278843,0.5239833159541188,0.6970029870669047,0.48541666666666666,0.4498784312997643
12,0.6965589974545587,0.5106882168925965,0.6972933014233907,0.540625,0.3509127789046653
13,0.6972817093662226,0.502606882168926,0.7041252175966899,0.540625,0.3509127789046653
14,0.6966277042693216,0.4984358706986444,0.6901483694712321,0.540625,0.3509127789046653
