Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Val_F1
1,0.7998494394800205,0.5140582234386664,0.7046513562771811,0.4666666666666667,0.3181818181818182
2,0.6995519230276176,0.5048519532221946,0.748374881080134,0.5333333333333333,0.34782608695652173
3,0.7014061622905565,0.5197810400597164,0.6956581189264706,0.5144278606965174,0.4529123571039739
4,0.6963471810032877,0.5165464045782533,0.6992807536575925,0.5333333333333333,0.34782608695652173
5,0.70353212966703,0.506096043791988,0.7037301484625138,0.5333333333333333,0.34782608695652173
6,0.6970609951505734,0.522518039313262,0.7059948286606897,0.4666666666666667,0.3181818181818182
7,0.6935533116960679,0.5210251306295098,0.6967334054595795,0.4616915422885572,0.4261840056990581
8,0.6947485927801045,0.5133117690967902,0.7056230945373649,0.4666666666666667,0.3181818181818182
9,0.6936977735708293,0.5264991291366011,0.7018390566555421,0.5333333333333333,0.34782608695652173
10,0.6916251434381698,0.5274944015924359,0.6899894934981616,0.5402985074626866,0.5199322563835331
11,0.6898354794232221,0.5456581239114208,0.6949199963564896,0.5333333333333333,0.34782608695652173
12,0.6907112329241707,0.5354565812391142,0.7051220434815136,0.4666666666666667,0.3181818181818182
13,0.6943385165465593,0.5172928589201294,0.6953208431675659,0.5323383084577115,0.4862544375609077
14,0.6888892459139714,0.5595919382931077,0.6979585031371804,0.5174129353233831,0.41646783614529376
15,0.689614534155591,0.536451853694949,0.7003285634576978,0.5134328358208955,0.4898683681953644
16,0.6935424320612953,0.5260014929086837,0.703553429942819,0.48756218905472637,0.4321280099711552
17,0.6935020031309685,0.5098283155013685,0.6948411732763793,0.5333333333333333,0.34782608695652173
