Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Val_F1
1,0.7992535008953322,0.5068912710566615,0.6965871531136182,0.5173469387755102,0.3409549428379287
2,0.7000727049241935,0.4936191934660541,0.7048505985006994,0.4826530612244898,0.32553337921541636
3,0.6994957550865707,0.49668198060234814,0.7020276853016445,0.4826530612244898,0.32553337921541636
4,0.7019291913831885,0.4943848902501276,0.6930279123539828,0.5,0.4179224607746165
5,0.6972234829035628,0.49617151607963245,0.6925430078895725,0.5173469387755102,0.3409549428379287
6,0.6976216872350606,0.5086778968861664,0.699424368508008,0.5173469387755102,0.3409549428379287
7,0.6992257743723969,0.5071465033180194,0.6923386179670996,0.5173469387755102,0.3409549428379287
8,0.6981427454412926,0.4956610515569168,0.6924442680514589,0.5173469387755102,0.3409549428379287
9,0.6977905265344169,0.5005104645227156,0.6935105696016428,0.5173469387755102,0.3409549428379287
10,0.6980374881112497,0.4948953547728433,0.7113474181720189,0.5173469387755102,0.3409549428379287
11,0.7009796175255709,0.5066360387953037,0.708256238334033,0.4826530612244898,0.32553337921541636
12,0.7004215396625038,0.510974987238387,0.6963140137341558,0.5173469387755102,0.3409549428379287
13,0.6968602296830197,0.5005104645227156,0.6938587855319588,0.49795918367346936,0.4953846153846154
14,0.6982674850317335,0.5045941807044411,0.6943839584078108,0.5173469387755102,0.3409549428379287
