Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Val_F1
1,0.7457907391413707,0.5563415866599293,0.6924826099415018,0.5636363636363636,0.36046511627906974
2,0.6812862718930565,0.5788276907529055,0.6977640638447771,0.5636363636363636,0.36046511627906974
3,0.6883307865859886,0.5697321879737242,0.6821262053769044,0.5636363636363636,0.36046511627906974
4,0.6814130238356646,0.5811015664477008,0.6816684147324225,0.5636363636363636,0.36046511627906974
5,0.6873265091309106,0.577311773623042,0.7352004370304069,0.5636363636363636,0.36046511627906974
6,0.6814750709757773,0.5795856493178373,0.6801954598137827,0.5727272727272728,0.5167281955290693
7,0.6813142359889234,0.5760485093481557,0.6974776955566021,0.5636363636363636,0.36046511627906974
8,0.6812937362378387,0.5836280949974735,0.6817513813876143,0.5636363636363636,0.36046511627906974
9,0.6784353945338407,0.5856493178372916,0.6829703250316659,0.5636363636363636,0.36046511627906974
10,0.6779965838439058,0.5866599292572006,0.7024338686104977,0.5636363636363636,0.36046511627906974
11,0.6859947443008423,0.5674583122789287,0.7288398374210704,0.5636363636363636,0.36046511627906974
12,0.6809670545646432,0.5808489135927236,0.6973167502518857,0.5636363636363636,0.36046511627906974
13,0.6780052900374568,0.5866599292572006,0.6923693122285786,0.5636363636363636,0.36046511627906974
