Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Val_F1
1,0.81338957454644,0.5029411764705882,0.705427946062649,0.4892156862745098,0.3285055957867018
2,0.697363934096168,0.5147058823529411,0.7240349196920208,0.4892156862745098,0.3285055957867018
3,0.704977519605674,0.5017156862745098,0.717966325376548,0.4892156862745098,0.3285055957867018
4,0.7042744839892668,0.4980392156862745,0.7118789326910879,0.4892156862745098,0.3285055957867018
5,0.6986633003926744,0.5080882352941176,0.6931381681386162,0.5107843137254902,0.33809214795587283
6,0.6963217971371669,0.5095588235294117,0.6963748151180791,0.4892156862745098,0.3285055957867018
7,0.6966221601355309,0.5080882352941176,0.6928663723609026,0.5107843137254902,0.33809214795587283
8,0.693422105031855,0.5215686274509804,0.6930058998220107,0.5019607843137255,0.44133933654194485
9,0.6967418948809306,0.5144607843137254,0.6975436327504176,0.4892156862745098,0.3285055957867018
10,0.6982295309796053,0.4968137254901961,0.6924117361798006,0.5107843137254902,0.33809214795587283
11,0.6951116625000449,0.5120098039215686,0.6989741958823859,0.4892156862745098,0.3285055957867018
12,0.6934912223441928,0.5208333333333334,0.6958550296577752,0.5107843137254902,0.33809214795587283
13,0.69534312767141,0.5142156862745098,0.7172805246184853,0.4892156862745098,0.3285055957867018
14,0.6978220759653577,0.5139705882352941,0.6958574334780375,0.492156862745098,0.34924302514053174
15,0.6954506937195273,0.5178921568627451,0.6929379000383264,0.5107843137254902,0.33809214795587283
16,0.6930014252662658,0.5198529411764706,0.6996072965509751,0.4892156862745098,0.3285055957867018
17,0.6935874179297803,0.5223039215686275,0.7082652292999567,0.4892156862745098,0.3285055957867018
