Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Val_F1
1,0.8739925944305177,0.49065184436584136,0.6927862711627074,0.5151515151515151,0.4537152421724476
2,0.6997916747549076,0.4967155128852956,0.6936741419512816,0.509090909090909,0.3373493975903614
3,0.6985229502849473,0.501010611419909,0.6947148685503488,0.509090909090909,0.3373493975903614
4,0.6997900399491906,0.5022738756947953,0.7021669602153278,0.509090909090909,0.3373493975903614
5,0.6949482553230505,0.5113693784739768,0.693538264192716,0.49292929292929294,0.37637090985750066
6,0.696603137926359,0.5002526528549772,0.7185161512307446,0.4909090909090909,0.32926829268292684
7,0.6991745159745276,0.5050530570995452,0.699480864495942,0.509090909090909,0.3373493975903614
8,0.6962812307086962,0.5171803941384537,0.6910079013217579,0.5313131313131313,0.5225662686666445
9,0.6949791781766177,0.5252652854977261,0.7367948958368012,0.509090909090909,0.3373493975903614
10,0.6997427569307902,0.5058110156644771,0.6997167144158873,0.4909090909090909,0.32926829268292684
11,0.6977625069984467,0.5149065184436584,0.6931491613388061,0.509090909090909,0.3373493975903614
12,0.6956079010411668,0.5040424456796362,0.6909844724818913,0.509090909090909,0.3373493975903614
13,0.6957503144882013,0.504800404244568,0.6936449567476909,0.509090909090909,0.3373493975903614
14,0.7009586619571823,0.5060636685194543,0.6917624892610492,0.509090909090909,0.3373493975903614
15,0.6951647268334322,0.516422435573522,0.6912955347937767,0.509090909090909,0.3373493975903614
